customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
10462,152,8,18809,3,4,4,344,Loyal Customers
11036,142,9,25806,3,4,4,344,Loyal Customers
11346,167,7,19015,3,4,4,344,Loyal Customers
11450,132,9,22897,3,4,4,344,Loyal Customers
13020,97,10,18990,3,4,4,344,Loyal Customers
14361,177,7,23927,3,4,4,344,Loyal Customers
14826,147,8,25822,3,4,4,344,Loyal Customers
14865,176,7,22732,3,4,4,344,Loyal Customers
15524,152,7,23235,3,4,4,344,Loyal Customers
17635,81,8,19133,3,4,4,344,Loyal Customers
18102,166,7,18422,3,4,4,344,Loyal Customers
18310,132,10,30684,3,4,4,344,Loyal Customers
23077,168,7,20790,3,4,4,344,Loyal Customers
24061,141,12,29889,3,4,4,344,Loyal Customers
24980,164,10,29386,3,4,4,344,Loyal Customers
25253,109,8,24326,3,4,4,344,Loyal Customers
27320,108,7,18132,3,4,4,344,Loyal Customers
33016,184,9,23700,3,4,4,344,Loyal Customers
33520,103,8,25459,3,4,4,344,Loyal Customers
34497,115,7,21207,3,4,4,344,Loyal Customers
36337,141,9,30204,3,4,4,344,Loyal Customers
36527,132,7,23405,3,4,4,344,Loyal Customers
36564,101,11,19288,3,4,4,344,Loyal Customers
36612,138,10,25597,3,4,4,344,Loyal Customers
37438,118,9,24247,3,4,4,344,Loyal Customers
39978,102,10,34236,3,4,4,344,Loyal Customers
40180,86,10,22084,3,4,4,344,Loyal Customers
40393,127,8,22202,3,4,4,344,Loyal Customers
42017,97,7,19385,3,4,4,344,Loyal Customers
43230,128,8,20995,3,4,4,344,Loyal Customers
43960,135,7,18273,3,4,4,344,Loyal Customers
44298,144,7,22148,3,4,4,344,Loyal Customers
45924,108,11,30251,3,4,4,344,Loyal Customers
47573,141,9,35971,3,4,4,344,Loyal Customers
49782,101,8,19066,3,4,4,344,Loyal Customers
5682,113,10,34202,3,4,4,344,Loyal Customers
10493,104,8,24980,3,4,4,344,Loyal Customers
13690,145,7,19649,3,4,4,344,Loyal Customers
13874,90,7,21339,3,4,4,344,Loyal Customers
16931,83,11,33590,3,4,4,344,Loyal Customers
18719,122,8,18681,3,4,4,344,Loyal Customers
19317,134,8,26352,3,4,4,344,Loyal Customers
19406,98,7,17940,3,4,4,344,Loyal Customers
20278,81,7,20257,3,4,4,344,Loyal Customers
20547,150,9,23996,3,4,4,344,Loyal Customers
23121,98,9,28362,3,4,4,344,Loyal Customers
23146,175,7,19949,3,4,4,344,Loyal Customers
23432,155,7,20560,3,4,4,344,Loyal Customers
24344,176,8,18299,3,4,4,344,Loyal Customers
24444,130,7,23883,3,4,4,344,Loyal Customers
25101,120,10,33096,3,4,4,344,Loyal Customers
25431,89,10,22528,3,4,4,344,Loyal Customers
26828,177,8,19483,3,4,4,344,Loyal Customers
29001,80,7,25111,3,4,4,344,Loyal Customers
30830,161,9,24056,3,4,4,344,Loyal Customers
30966,84,7,19048,3,4,4,344,Loyal Customers
32287,120,7,23078,3,4,4,344,Loyal Customers
32538,160,10,31149,3,4,4,344,Loyal Customers
32588,99,9,18287,3,4,4,344,Loyal Customers
34144,186,8,20424,3,4,4,344,Loyal Customers
34281,79,8,22308,3,4,4,344,Loyal Customers
35049,85,8,19522,3,4,4,344,Loyal Customers
35763,141,8,21839,3,4,4,344,Loyal Customers
36700,105,10,28324,3,4,4,344,Loyal Customers
36762,78,9,30248,3,4,4,344,Loyal Customers
39931,120,7,21078,3,4,4,344,Loyal Customers
40073,118,12,36336,3,4,4,344,Loyal Customers
40769,86,8,19702,3,4,4,344,Loyal Customers
40891,112,9,18050,3,4,4,344,Loyal Customers
42823,123,8,21830,3,4,4,344,Loyal Customers
42899,100,10,29634,3,4,4,344,Loyal Customers
43492,161,7,18101,3,4,4,344,Loyal Customers
43747,138,7,21267,3,4,4,344,Loyal Customers
44204,175,8,22005,3,4,4,344,Loyal Customers
44661,92,9,20841,3,4,4,344,Loyal Customers
45034,118,7,21285,3,4,4,344,Loyal Customers
45098,90,14,29448,3,4,4,344,Loyal Customers
45270,176,7,20680,3,4,4,344,Loyal Customers
46441,173,11,35145,3,4,4,344,Loyal Customers
46629,89,14,36435,3,4,4,344,Loyal Customers
47625,98,9,25669,3,4,4,344,Loyal Customers
47749,91,7,23533,3,4,4,344,Loyal Customers
48378,109,8,30453,3,4,4,344,Loyal Customers
49542,166,9,23272,3,4,4,344,Loyal Customers
49866,162,9,22542,3,4,4,344,Loyal Customers
634,82,9,21618,3,4,4,344,Loyal Customers
2841,184,7,20103,3,4,4,344,Loyal Customers
4049,115,7,25268,3,4,4,344,Loyal Customers
4829,164,7,24617,3,4,4,344,Loyal Customers
5187,108,8,24566,3,4,4,344,Loyal Customers
6515,99,9,28014,3,4,4,344,Loyal Customers
9657,160,7,20704,3,4,4,344,Loyal Customers
10757,179,7,18010,3,4,4,344,Loyal Customers
10815,138,7,19826,3,4,4,344,Loyal Customers
11520,177,7,19235,3,4,4,344,Loyal Customers
11629,119,8,18829,3,4,4,344,Loyal Customers
12120,129,7,22123,3,4,4,344,Loyal Customers
14970,82,9,18714,3,4,4,344,Loyal Customers
15205,125,7,19881,3,4,4,344,Loyal Customers
15815,83,9,23900,3,4,4,344,Loyal Customers
16053,108,8,22068,3,4,4,344,Loyal Customers
16378,134,7,18473,3,4,4,344,Loyal Customers
20577,117,9,26080,3,4,4,344,Loyal Customers
21264,137,8,21365,3,4,4,344,Loyal Customers
21432,80,8,18583,3,4,4,344,Loyal Customers
22055,135,8,24062,3,4,4,344,Loyal Customers
22678,129,7,25344,3,4,4,344,Loyal Customers
23595,121,9,26321,3,4,4,344,Loyal Customers
24695,116,8,21629,3,4,4,344,Loyal Customers
24932,164,7,18009,3,4,4,344,Loyal Customers
26791,93,8,26233,3,4,4,344,Loyal Customers
26939,102,8,23024,3,4,4,344,Loyal Customers
28508,130,7,23618,3,4,4,344,Loyal Customers
29067,133,11,31182,3,4,4,344,Loyal Customers
29246,78,10,27258,3,4,4,344,Loyal Customers
30309,83,8,19070,3,4,4,344,Loyal Customers
32700,178,8,24473,3,4,4,344,Loyal Customers
33215,117,8,23451,3,4,4,344,Loyal Customers
34822,126,7,18855,3,4,4,344,Loyal Customers
37469,167,9,21092,3,4,4,344,Loyal Customers
40167,139,8,28082,3,4,4,344,Loyal Customers
40408,82,7,20733,3,4,4,344,Loyal Customers
40519,118,8,18145,3,4,4,344,Loyal Customers
42402,161,10,27755,3,4,4,344,Loyal Customers
43038,121,7,20155,3,4,4,344,Loyal Customers
43331,129,7,20820,3,4,4,344,Loyal Customers
43565,173,7,19760,3,4,4,344,Loyal Customers
44058,103,14,36193,3,4,4,344,Loyal Customers
44753,151,8,22148,3,4,4,344,Loyal Customers
45645,140,9,25726,3,4,4,344,Loyal Customers
45975,151,8,24038,3,4,4,344,Loyal Customers
47751,186,8,20487,3,4,4,344,Loyal Customers
48123,148,11,27737,3,4,4,344,Loyal Customers
48155,131,7,18539,3,4,4,344,Loyal Customers
48775,122,7,21523,3,4,4,344,Loyal Customers
49559,176,7,19184,3,4,4,344,Loyal Customers
50000,122,7,21927,3,4,4,344,Loyal Customers
1141,174,10,18328,3,4,4,344,Loyal Customers
1429,78,7,20703,3,4,4,344,Loyal Customers
3958,135,8,23305,3,4,4,344,Loyal Customers
3979,178,7,24803,3,4,4,344,Loyal Customers
4741,92,9,20137,3,4,4,344,Loyal Customers
4975,128,9,24486,3,4,4,344,Loyal Customers
6443,86,8,28267,3,4,4,344,Loyal Customers
8495,168,7,19314,3,4,4,344,Loyal Customers
9841,153,9,19713,3,4,4,344,Loyal Customers
9851,176,10,26315,3,4,4,344,Loyal Customers
14778,86,7,18906,3,4,4,344,Loyal Customers
17958,138,8,22568,3,4,4,344,Loyal Customers
18026,151,8,19394,3,4,4,344,Loyal Customers
18981,167,11,29390,3,4,4,344,Loyal Customers
20427,130,7,21026,3,4,4,344,Loyal Customers
20791,127,10,22703,3,4,4,344,Loyal Customers
22092,83,7,18327,3,4,4,344,Loyal Customers
22098,124,7,21433,3,4,4,344,Loyal Customers
22675,166,7,19386,3,4,4,344,Loyal Customers
24361,135,7,23509,3,4,4,344,Loyal Customers
24871,79,8,22873,3,4,4,344,Loyal Customers
25514,83,8,23302,3,4,4,344,Loyal Customers
26241,125,8,22845,3,4,4,344,Loyal Customers
26840,170,8,27237,3,4,4,344,Loyal Customers
29061,99,9,25472,3,4,4,344,Loyal Customers
31426,84,7,21315,3,4,4,344,Loyal Customers
32958,126,12,32875,3,4,4,344,Loyal Customers
33471,79,9,26274,3,4,4,344,Loyal Customers
35095,81,7,25918,3,4,4,344,Loyal Customers
35392,180,7,20418,3,4,4,344,Loyal Customers
36175,174,9,24247,3,4,4,344,Loyal Customers
36367,122,9,24220,3,4,4,344,Loyal Customers
36672,81,7,27501,3,4,4,344,Loyal Customers
37739,133,10,25370,3,4,4,344,Loyal Customers
38445,99,7,19351,3,4,4,344,Loyal Customers
41101,129,9,26315,3,4,4,344,Loyal Customers
41914,92,7,24425,3,4,4,344,Loyal Customers
43605,82,8,24450,3,4,4,344,Loyal Customers
44588,171,11,39003,3,4,4,344,Loyal Customers
45693,165,7,18803,3,4,4,344,Loyal Customers
47543,89,7,19222,3,4,4,344,Loyal Customers
49446,81,8,18843,3,4,4,344,Loyal Customers
644,120,8,21758,3,4,4,344,Loyal Customers
1301,102,10,31584,3,4,4,344,Loyal Customers
2161,155,9,19542,3,4,4,344,Loyal Customers
2427,157,11,28978,3,4,4,344,Loyal Customers
2429,123,8,26147,3,4,4,344,Loyal Customers
2506,123,10,25538,3,4,4,344,Loyal Customers
2764,106,8,18695,3,4,4,344,Loyal Customers
3914,127,7,20912,3,4,4,344,Loyal Customers
4322,82,8,27494,3,4,4,344,Loyal Customers
5579,113,7,23223,3,4,4,344,Loyal Customers
5992,117,8,22280,3,4,4,344,Loyal Customers
6020,100,13,29418,3,4,4,344,Loyal Customers
10830,118,10,30867,3,4,4,344,Loyal Customers
11237,102,9,25401,3,4,4,344,Loyal Customers
11678,120,7,18038,3,4,4,344,Loyal Customers
11965,186,13,24387,3,4,4,344,Loyal Customers
12392,108,9,22358,3,4,4,344,Loyal Customers
14282,132,8,25492,3,4,4,344,Loyal Customers
19269,99,7,23517,3,4,4,344,Loyal Customers
20462,134,8,26559,3,4,4,344,Loyal Customers
21360,160,7,19267,3,4,4,344,Loyal Customers
23183,177,9,19795,3,4,4,344,Loyal Customers
24039,97,9,22451,3,4,4,344,Loyal Customers
24223,84,8,20964,3,4,4,344,Loyal Customers
28159,152,10,31684,3,4,4,344,Loyal Customers
29657,173,7,19620,3,4,4,344,Loyal Customers
30718,153,8,26023,3,4,4,344,Loyal Customers
31052,116,8,24127,3,4,4,344,Loyal Customers
32925,84,7,19279,3,4,4,344,Loyal Customers
34461,160,8,25000,3,4,4,344,Loyal Customers
35543,81,9,28489,3,4,4,344,Loyal Customers
35986,94,8,26097,3,4,4,344,Loyal Customers
36242,134,7,18619,3,4,4,344,Loyal Customers
40118,151,8,23565,3,4,4,344,Loyal Customers
43635,136,7,25754,3,4,4,344,Loyal Customers
46582,106,7,25216,3,4,4,344,Loyal Customers
47597,101,8,22205,3,4,4,344,Loyal Customers
17,102,8,22968,3,4,4,344,Loyal Customers
342,106,10,28585,3,4,4,344,Loyal Customers
1058,186,9,22659,3,4,4,344,Loyal Customers
1337,137,9,20687,3,4,4,344,Loyal Customers
1792,89,7,23334,3,4,4,344,Loyal Customers
2453,99,9,26751,3,4,4,344,Loyal Customers
2476,99,7,23443,3,4,4,344,Loyal Customers
4303,119,8,25393,3,4,4,344,Loyal Customers
5584,105,7,17938,3,4,4,344,Loyal Customers
6446,160,7,22922,3,4,4,344,Loyal Customers
10631,175,7,20089,3,4,4,344,Loyal Customers
11314,170,12,25918,3,4,4,344,Loyal Customers
12454,161,8,20178,3,4,4,344,Loyal Customers
14186,98,8,26274,3,4,4,344,Loyal Customers
14896,121,10,25884,3,4,4,344,Loyal Customers
15682,132,8,17972,3,4,4,344,Loyal Customers
15753,97,7,21586,3,4,4,344,Loyal Customers
16944,141,10,31987,3,4,4,344,Loyal Customers
17760,174,10,21024,3,4,4,344,Loyal Customers
19387,91,8,19139,3,4,4,344,Loyal Customers
20237,131,7,18202,3,4,4,344,Loyal Customers
22920,121,9,24831,3,4,4,344,Loyal Customers
23524,83,10,26833,3,4,4,344,Loyal Customers
23996,179,10,31079,3,4,4,344,Loyal Customers
24001,99,9,23356,3,4,4,344,Loyal Customers
24660,121,7,21486,3,4,4,344,Loyal Customers
25604,92,8,22333,3,4,4,344,Loyal Customers
25616,176,7,24094,3,4,4,344,Loyal Customers
29907,165,7,20966,3,4,4,344,Loyal Customers
30129,170,8,23404,3,4,4,344,Loyal Customers
30421,122,7,19179,3,4,4,344,Loyal Customers
30901,117,9,21256,3,4,4,344,Loyal Customers
34214,107,8,20390,3,4,4,344,Loyal Customers
34950,104,8,18736,3,4,4,344,Loyal Customers
35732,132,7,24696,3,4,4,344,Loyal Customers
36204,90,8,21156,3,4,4,344,Loyal Customers
41674,131,8,19294,3,4,4,344,Loyal Customers
43909,141,8,21206,3,4,4,344,Loyal Customers
44582,181,7,20144,3,4,4,344,Loyal Customers
45036,131,7,18838,3,4,4,344,Loyal Customers
46211,127,8,19173,3,4,4,344,Loyal Customers
46936,80,9,19320,3,4,4,344,Loyal Customers
47060,90,7,25502,3,4,4,344,Loyal Customers
48382,165,17,50179,3,4,4,344,Loyal Customers
23,134,7,18733,3,4,4,344,Loyal Customers
663,107,10,27752,3,4,4,344,Loyal Customers
1391,138,9,22724,3,4,4,344,Loyal Customers
3127,118,7,23533,3,4,4,344,Loyal Customers
4068,154,8,17984,3,4,4,344,Loyal Customers
4171,146,12,35155,3,4,4,344,Loyal Customers
4725,186,10,25328,3,4,4,344,Loyal Customers
6321,105,11,27102,3,4,4,344,Loyal Customers
8026,101,11,31227,3,4,4,344,Loyal Customers
12238,128,7,21489,3,4,4,344,Loyal Customers
12342,101,7,21072,3,4,4,344,Loyal Customers
12542,85,9,24675,3,4,4,344,Loyal Customers
12817,156,7,20642,3,4,4,344,Loyal Customers
13587,182,7,26485,3,4,4,344,Loyal Customers
13898,169,8,22656,3,4,4,344,Loyal Customers
13939,151,7,18791,3,4,4,344,Loyal Customers
14570,155,10,18948,3,4,4,344,Loyal Customers
14898,186,7,24520,3,4,4,344,Loyal Customers
17216,186,8,18942,3,4,4,344,Loyal Customers
17645,80,12,24245,3,4,4,344,Loyal Customers
19821,117,8,20616,3,4,4,344,Loyal Customers
22241,170,10,20023,3,4,4,344,Loyal Customers
22351,121,8,32324,3,4,4,344,Loyal Customers
23854,125,7,20887,3,4,4,344,Loyal Customers
24131,164,11,27506,3,4,4,344,Loyal Customers
25442,131,8,29334,3,4,4,344,Loyal Customers
25522,131,9,29780,3,4,4,344,Loyal Customers
25548,87,9,29794,3,4,4,344,Loyal Customers
25773,140,9,19697,3,4,4,344,Loyal Customers
27066,99,8,19948,3,4,4,344,Loyal Customers
27493,180,10,22992,3,4,4,344,Loyal Customers
28680,112,8,20287,3,4,4,344,Loyal Customers
31042,185,9,23638,3,4,4,344,Loyal Customers
31441,134,7,20248,3,4,4,344,Loyal Customers
33668,174,7,24249,3,4,4,344,Loyal Customers
33939,148,7,20726,3,4,4,344,Loyal Customers
35580,169,7,27453,3,4,4,344,Loyal Customers
35616,138,9,21418,3,4,4,344,Loyal Customers
36909,175,8,24204,3,4,4,344,Loyal Customers
38222,136,8,28481,3,4,4,344,Loyal Customers
38393,119,9,24317,3,4,4,344,Loyal Customers
38412,108,9,21813,3,4,4,344,Loyal Customers
38637,94,7,24054,3,4,4,344,Loyal Customers
39447,143,10,28694,3,4,4,344,Loyal Customers
39849,97,7,18302,3,4,4,344,Loyal Customers
40486,94,8,24169,3,4,4,344,Loyal Customers
40816,79,9,23461,3,4,4,344,Loyal Customers
41099,83,11,25728,3,4,4,344,Loyal Customers
41537,114,8,25562,3,4,4,344,Loyal Customers
42656,146,8,19066,3,4,4,344,Loyal Customers
42969,151,7,18661,3,4,4,344,Loyal Customers
44365,120,7,22803,3,4,4,344,Loyal Customers
45094,108,7,19231,3,4,4,344,Loyal Customers
46210,89,7,19729,3,4,4,344,Loyal Customers
47460,162,8,23279,3,4,4,344,Loyal Customers
48971,106,9,28958,3,4,4,344,Loyal Customers
49775,113,12,30512,3,4,4,344,Loyal Customers
6,140,9,25428,3,4,4,344,Loyal Customers
732,106,7,25122,3,4,4,344,Loyal Customers
1488,138,8,22443,3,4,4,344,Loyal Customers
3194,146,8,23424,3,4,4,344,Loyal Customers
4237,179,8,23366,3,4,4,344,Loyal Customers
5972,110,11,39541,3,4,4,344,Loyal Customers
7044,160,11,18006,3,4,4,344,Loyal Customers
9339,138,7,21681,3,4,4,344,Loyal Customers
9711,78,9,23103,3,4,4,344,Loyal Customers
11549,109,8,23165,3,4,4,344,Loyal Customers
11580,181,7,22279,3,4,4,344,Loyal Customers
12396,121,8,24015,3,4,4,344,Loyal Customers
13057,104,10,35997,3,4,4,344,Loyal Customers
13904,103,8,18283,3,4,4,344,Loyal Customers
14472,137,7,24384,3,4,4,344,Loyal Customers
14940,121,8,20003,3,4,4,344,Loyal Customers
15910,161,7,23624,3,4,4,344,Loyal Customers
16012,101,9,20540,3,4,4,344,Loyal Customers
16224,88,11,30840,3,4,4,344,Loyal Customers
16310,131,8,19823,3,4,4,344,Loyal Customers
16723,148,8,20450,3,4,4,344,Loyal Customers
16947,84,10,26715,3,4,4,344,Loyal Customers
17291,105,9,24113,3,4,4,344,Loyal Customers
17422,185,7,19757,3,4,4,344,Loyal Customers
17567,170,7,20371,3,4,4,344,Loyal Customers
17651,107,7,24797,3,4,4,344,Loyal Customers
17835,150,8,24000,3,4,4,344,Loyal Customers
17954,126,10,24115,3,4,4,344,Loyal Customers
19121,183,9,19188,3,4,4,344,Loyal Customers
24969,97,8,23239,3,4,4,344,Loyal Customers
25294,167,9,29903,3,4,4,344,Loyal Customers
26066,144,9,25634,3,4,4,344,Loyal Customers
26082,95,8,21995,3,4,4,344,Loyal Customers
26327,184,7,19471,3,4,4,344,Loyal Customers
27589,143,10,34050,3,4,4,344,Loyal Customers
28725,147,7,19920,3,4,4,344,Loyal Customers
29350,142,8,21969,3,4,4,344,Loyal Customers
30333,146,13,35701,3,4,4,344,Loyal Customers
30897,82,7,28082,3,4,4,344,Loyal Customers
33220,159,8,21875,3,4,4,344,Loyal Customers
33524,172,7,20087,3,4,4,344,Loyal Customers
35100,106,8,19430,3,4,4,344,Loyal Customers
35306,160,7,23002,3,4,4,344,Loyal Customers
35780,79,8,23118,3,4,4,344,Loyal Customers
37204,87,7,19264,3,4,4,344,Loyal Customers
37372,112,9,25082,3,4,4,344,Loyal Customers
37562,88,7,23747,3,4,4,344,Loyal Customers
39142,129,10,24730,3,4,4,344,Loyal Customers
39175,153,10,22067,3,4,4,344,Loyal Customers
39874,103,9,27050,3,4,4,344,Loyal Customers
41528,150,7,20081,3,4,4,344,Loyal Customers
43039,158,7,22691,3,4,4,344,Loyal Customers
43042,113,8,26087,3,4,4,344,Loyal Customers
45561,137,8,20479,3,4,4,344,Loyal Customers
45663,177,8,27296,3,4,4,344,Loyal Customers
46689,94,10,29013,3,4,4,344,Loyal Customers
47628,107,7,19490,3,4,4,344,Loyal Customers
48182,111,7,22628,3,4,4,344,Loyal Customers
178,149,9,21604,3,4,4,344,Loyal Customers
883,169,8,23173,3,4,4,344,Loyal Customers
1168,81,7,24409,3,4,4,344,Loyal Customers
2609,174,7,20439,3,4,4,344,Loyal Customers
3424,130,8,17928,3,4,4,344,Loyal Customers
4924,88,10,24667,3,4,4,344,Loyal Customers
5531,99,7,21494,3,4,4,344,Loyal Customers
5983,98,7,22951,3,4,4,344,Loyal Customers
6549,84,9,29156,3,4,4,344,Loyal Customers
9649,89,9,30668,3,4,4,344,Loyal Customers
9856,99,11,36210,3,4,4,344,Loyal Customers
10070,85,7,18283,3,4,4,344,Loyal Customers
10456,89,10,26973,3,4,4,344,Loyal Customers
10700,182,10,33013,3,4,4,344,Loyal Customers
10806,146,8,25167,3,4,4,344,Loyal Customers
10987,112,9,32144,3,4,4,344,Loyal Customers
11654,176,9,21870,3,4,4,344,Loyal Customers
12625,120,11,30426,3,4,4,344,Loyal Customers
12674,160,7,18259,3,4,4,344,Loyal Customers
13730,171,7,22040,3,4,4,344,Loyal Customers
14645,114,9,27189,3,4,4,344,Loyal Customers
14776,105,8,24153,3,4,4,344,Loyal Customers
15074,138,8,20842,3,4,4,344,Loyal Customers
15195,123,8,27995,3,4,4,344,Loyal Customers
15911,170,9,28576,3,4,4,344,Loyal Customers
16284,81,7,28575,3,4,4,344,Loyal Customers
18489,84,7,18639,3,4,4,344,Loyal Customers
21081,91,7,22812,3,4,4,344,Loyal Customers
22898,160,9,26466,3,4,4,344,Loyal Customers
23540,126,12,38648,3,4,4,344,Loyal Customers
24327,109,10,40402,3,4,4,344,Loyal Customers
24542,117,7,20081,3,4,4,344,Loyal Customers
24735,96,12,36348,3,4,4,344,Loyal Customers
25092,175,7,23410,3,4,4,344,Loyal Customers
26908,96,12,37597,3,4,4,344,Loyal Customers
27728,97,8,18943,3,4,4,344,Loyal Customers
28850,91,13,35266,3,4,4,344,Loyal Customers
29304,137,8,22837,3,4,4,344,Loyal Customers
30329,149,7,20861,3,4,4,344,Loyal Customers
30625,137,7,20214,3,4,4,344,Loyal Customers
31759,124,9,22103,3,4,4,344,Loyal Customers
32404,85,8,19509,3,4,4,344,Loyal Customers
35483,130,9,26211,3,4,4,344,Loyal Customers
35829,129,7,19676,3,4,4,344,Loyal Customers
38493,162,7,20980,3,4,4,344,Loyal Customers
39628,100,8,23530,3,4,4,344,Loyal Customers
39909,106,10,30142,3,4,4,344,Loyal Customers
41081,90,10,26444,3,4,4,344,Loyal Customers
44427,119,8,21433,3,4,4,344,Loyal Customers
45222,87,7,19238,3,4,4,344,Loyal Customers
46596,89,7,20966,3,4,4,344,Loyal Customers
46847,81,8,20758,3,4,4,344,Loyal Customers
931,151,7,22370,3,4,4,344,Loyal Customers
1872,142,9,30520,3,4,4,344,Loyal Customers
1937,95,8,22057,3,4,4,344,Loyal Customers
3309,129,8,26379,3,4,4,344,Loyal Customers
4217,115,8,29958,3,4,4,344,Loyal Customers
4702,137,8,25081,3,4,4,344,Loyal Customers
4826,119,12,27715,3,4,4,344,Loyal Customers
5328,151,8,22005,3,4,4,344,Loyal Customers
5505,138,10,22695,3,4,4,344,Loyal Customers
6216,78,10,20488,3,4,4,344,Loyal Customers
8735,110,9,23839,3,4,4,344,Loyal Customers
9661,121,8,21288,3,4,4,344,Loyal Customers
10241,116,11,23984,3,4,4,344,Loyal Customers
10275,79,8,24062,3,4,4,344,Loyal Customers
11194,94,8,19419,3,4,4,344,Loyal Customers
12867,177,8,22881,3,4,4,344,Loyal Customers
14131,81,9,24679,3,4,4,344,Loyal Customers
14505,171,8,29161,3,4,4,344,Loyal Customers
15243,183,8,28714,3,4,4,344,Loyal Customers
15396,138,10,28697,3,4,4,344,Loyal Customers
15886,102,7,25762,3,4,4,344,Loyal Customers
16954,90,7,21353,3,4,4,344,Loyal Customers
17602,145,9,21808,3,4,4,344,Loyal Customers
18924,94,9,22827,3,4,4,344,Loyal Customers
19092,170,8,20007,3,4,4,344,Loyal Customers
20150,97,12,34070,3,4,4,344,Loyal Customers
20517,138,7,23634,3,4,4,344,Loyal Customers
21370,133,8,22416,3,4,4,344,Loyal Customers
21864,101,7,22300,3,4,4,344,Loyal Customers
22417,98,9,32155,3,4,4,344,Loyal Customers
23690,153,8,24027,3,4,4,344,Loyal Customers
25880,143,7,19736,3,4,4,344,Loyal Customers
26338,132,8,22601,3,4,4,344,Loyal Customers
26430,92,8,23633,3,4,4,344,Loyal Customers
26779,102,11,30541,3,4,4,344,Loyal Customers
27327,85,9,31272,3,4,4,344,Loyal Customers
29725,149,9,25664,3,4,4,344,Loyal Customers
29881,161,8,20211,3,4,4,344,Loyal Customers
30582,119,9,30269,3,4,4,344,Loyal Customers
30871,106,10,31702,3,4,4,344,Loyal Customers
32959,111,7,24161,3,4,4,344,Loyal Customers
33399,110,7,24126,3,4,4,344,Loyal Customers
37177,174,8,28519,3,4,4,344,Loyal Customers
37265,184,8,24854,3,4,4,344,Loyal Customers
37725,107,8,20258,3,4,4,344,Loyal Customers
38866,128,9,24792,3,4,4,344,Loyal Customers
39322,131,10,36517,3,4,4,344,Loyal Customers
40151,184,9,22833,3,4,4,344,Loyal Customers
40249,79,7,25002,3,4,4,344,Loyal Customers
40704,85,7,24175,3,4,4,344,Loyal Customers
40848,133,7,18972,3,4,4,344,Loyal Customers
41021,105,7,21196,3,4,4,344,Loyal Customers
41610,92,9,24617,3,4,4,344,Loyal Customers
41834,179,9,29806,3,4,4,344,Loyal Customers
42275,110,7,23686,3,4,4,344,Loyal Customers
43124,97,13,38866,3,4,4,344,Loyal Customers
43718,86,7,23396,3,4,4,344,Loyal Customers
45081,107,7,20966,3,4,4,344,Loyal Customers
49138,135,7,23117,3,4,4,344,Loyal Customers
49290,102,7,18513,3,4,4,344,Loyal Customers
49401,81,8,22985,3,4,4,344,Loyal Customers
49539,125,8,21552,3,4,4,344,Loyal Customers
46,145,8,22536,3,4,4,344,Loyal Customers
555,115,10,33993,3,4,4,344,Loyal Customers
2148,130,9,23533,3,4,4,344,Loyal Customers
2225,110,8,20269,3,4,4,344,Loyal Customers
3734,110,8,27238,3,4,4,344,Loyal Customers
